,_id,ltable_id,rtable_id,name_name_cos_dlm_dc0_dlm_dc0,name_name_cos_qgm_3_qgm_3,name_name_dice_dlm_dc0_dlm_dc0,name_name_dice_qgm_3_qgm_3,name_name_lev_sim,name_name_jar,name_name_jwn,name_name_exm,name_name_mel_dlm_dc0_dlm_dc0,name_name_mel_qgm_3_qgm_3,name_name_overlap_coeff_dlm_dc0_dlm_dc0,name_name_overlap_coeff_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,name_name_jac_qgm_3_qgm_3,addr_addr_cos_dlm_dc0_dlm_dc0,addr_addr_cos_qgm_3_qgm_3,addr_addr_dice_dlm_dc0_dlm_dc0,addr_addr_dice_qgm_3_qgm_3,addr_addr_lev_sim,addr_addr_jar,addr_addr_jwn,addr_addr_exm,addr_addr_mel_dlm_dc0_dlm_dc0,addr_addr_mel_qgm_3_qgm_3,addr_addr_overlap_coeff_dlm_dc0_dlm_dc0,addr_addr_overlap_coeff_qgm_3_qgm_3,addr_addr_jac_dlm_dc0_dlm_dc0,addr_addr_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_cos_qgm_3_qgm_3,city_city_dice_dlm_dc0_dlm_dc0,city_city_dice_qgm_3_qgm_3,city_city_lev_sim,city_city_jar,city_city_jwn,city_city_exm,city_city_mel_dlm_dc0_dlm_dc0,city_city_mel_qgm_3_qgm_3,city_city_overlap_coeff_dlm_dc0_dlm_dc0,city_city_overlap_coeff_qgm_3_qgm_3,city_city_jac_dlm_dc0_dlm_dc0,city_city_jac_qgm_3_qgm_3,phone_phone_cos_dlm_dc0_dlm_dc0,phone_phone_cos_qgm_3_qgm_3,phone_phone_dice_dlm_dc0_dlm_dc0,phone_phone_dice_qgm_3_qgm_3,phone_phone_lev_sim,phone_phone_jar,phone_phone_jwn,phone_phone_exm,phone_phone_mel_dlm_dc0_dlm_dc0,phone_phone_mel_qgm_3_qgm_3,phone_phone_overlap_coeff_dlm_dc0_dlm_dc0,phone_phone_overlap_coeff_qgm_3_qgm_3,phone_phone_jac_dlm_dc0_dlm_dc0,phone_phone_jac_qgm_3_qgm_3,type_type_cos_dlm_dc0_dlm_dc0,type_type_cos_qgm_3_qgm_3,type_type_dice_dlm_dc0_dlm_dc0,type_type_dice_qgm_3_qgm_3,type_type_lev_sim,type_type_jar,type_type_jwn,type_type_exm,type_type_mel_dlm_dc0_dlm_dc0,type_type_mel_qgm_3_qgm_3,type_type_overlap_coeff_dlm_dc0_dlm_dc0,type_type_overlap_coeff_qgm_3_qgm_3,type_type_jac_dlm_dc0_dlm_dc0,type_type_jac_qgm_3_qgm_3,class_class_exm,class_class_anm,class_class_lev_sim,gold
2124,2124,750,750,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
2125,2125,573,751,0.0,0.24253562503633297,0.0,0.24242424242424243,0.4,0.7269841432571411,0.7542857527732849,0,0.6766666769981384,0.7847222350537777,0.0,0.25,0.0,0.13793103448275862,0.0,0.1650245904961124,0.0,0.14492753623188406,0.24,0.48431816697120667,0.5358863472938538,0,0.6605753898620605,0.7987654440932803,0.0,0.2777777777777778,0.0,0.078125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35714285714285715,0.0,0.35714285714285715,0.5,0.6746031641960144,0.8047618865966797,0,0.8047618865966797,0.7904762029647827,0.0,0.35714285714285715,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0625,0.4097222089767456,0.4097222089767456,0,0.5277777910232544,0.6388889104127884,0.0,0.0,0.0,0.0,0,0.1813953488372093,0.0,0
2126,2126,574,751,0.0,0.2286647801900118,0.0,0.22857142857142856,0.3125,0.6972222328186035,0.7275000214576721,0,0.5884127120176951,0.7604938414361742,0.0,0.23529411764705882,0.0,0.12903225806451613,0.35355339059327373,0.42066707063154524,0.35294117647058826,0.4175824175824176,0.54,0.6756349205970764,0.7080714106559753,0,0.7313051223754883,0.8479798070409081,0.375,0.475,0.21428571428571427,0.2638888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35714285714285715,0.0,0.35714285714285715,0.5,0.6746031641960144,0.8047618865966797,0,0.8047618865966797,0.7333333449704307,0.0,0.35714285714285715,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0625,0.4097222089767456,0.4097222089767456,0,0.5277777910232544,0.6388889104127884,0.0,0.0,0.0,0.0,0,0.18604651162790697,0.0,0
2127,2127,619,751,0.0,0.20180183819889375,0.0,0.2,0.2666666666666667,0.5929293036460876,0.6336363554000854,0,0.5838095396757126,0.6102564197320205,0.0,0.23076923076923078,0.0,0.1111111111111111,0.0,0.12964074471043285,0.0,0.12903225806451613,0.31999999999999995,0.5929705500602722,0.6336734890937805,0,0.6533112823963165,0.7189542627802082,0.0,0.14285714285714285,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.41428571939468384,0.41428571939468384,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.47777777910232544,0.47777777910232544,0,0.47777777910232544,0.5730158942086356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4275793731212616,0.4275793731212616,0,0.523809552192688,0.6469136012925042,0.0,0.0,0.0,0.0,0,0.39534883720930236,0.33333333333333337,0
2128,2128,638,751,0.0,0.35007002100700246,0.0,0.3448275862068966,0.4666666666666667,0.6746031641960144,0.7071428298950195,0,0.7100000381469727,0.831481491525968,0.0,0.4166666666666667,0.0,0.20833333333333334,0.0,0.16980890270283108,0.0,0.14705882352941177,0.16000000000000003,0.522777795791626,0.5705000162124634,0,0.6688888669013977,0.7699346542358398,0.0,0.29411764705882354,0.0,0.07936507936507936,0.0,0.140028008402801,0.0,0.13793103448275862,0.19999999999999996,0.6111111044883728,0.6499999761581421,0,0.5,0.5843137432547176,0.0,0.16666666666666666,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.25,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6015873210770744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.4097222089767456,0.4097222089767456,0,0.5277777910232544,0.6388889104127884,0.0,0.0,0.0,0.0,0,0.48372093023255813,0.0,0
2129,2129,737,751,0.33333333333333337,0.38949041885226,0.3333333333333333,0.3888888888888889,0.5294117647058824,0.6516339778900146,0.7561438083648682,0,0.7961111068725586,0.711111118918971,0.3333333333333333,0.4117647058823529,0.2,0.2413793103448276,0.0,0.1650245904961124,0.0,0.14492753623188406,0.24,0.48431816697120667,0.5358863472938538,0,0.6774404644966125,0.8074074188868204,0.0,0.2777777777777778,0.0,0.078125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.41666666666666663,0.6111111044883728,0.7666666507720947,0,0.7666666507720947,0.6904762046677726,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.12598815766974242,0.0,0.125,0.375,0.6259920597076416,0.6633928418159485,0,0.5773809552192688,0.6333333466734204,0.0,0.14285714285714285,0.0,0.06666666666666667,0,0.9348837209302325,0.33333333333333337,0
2130,2130,751,751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
2131,2131,816,751,0.0,0.25928148942086576,0.0,0.25806451612903225,0.4,0.6499999761581421,0.6850000023841858,0,0.6725000143051147,0.7809523940086365,0.0,0.2857142857142857,0.0,0.14814814814814814,0.0,0.16980890270283108,0.0,0.14705882352941177,0.24,0.5222222208976746,0.5699999928474426,0,0.6730753928422928,0.8078431487083435,0.0,0.29411764705882354,0.0,0.07936507936507936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.41666666666666663,0.6111111044883728,0.7666666507720947,0,0.7666666507720947,0.6904762046677726,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0625,0.4097222089767456,0.4097222089767456,0,0.5277777910232544,0.6388889104127884,0.0,0.0,0.0,0.0,0,0.7651245551601423,0.33333333333333337,0
2132,2132,936,751,0.0,0.119617833424335,0.0,0.1111111111111111,0.19999999999999996,0.460317462682724,0.5142857432365417,0,0.36828043063481647,0.4786786904206147,0.0,0.17647058823529413,0.0,0.058823529411764705,0.0,0.06001200360120042,0.0,0.06,0.14,0.5690202116966248,0.6121181845664978,0,0.5911838610967001,0.7029478635106768,0.0,0.061224489795918366,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.41428571939468384,0.41428571939468384,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.33333333333333337,0.47777777910232544,0.47777777910232544,0,0.47777777910232544,0.6698412895202637,0.0,0.07142857142857142,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.25,0.4275793731212616,0.4275793731212616,0,0.523809552192688,0.6469136012925042,0.0,0.0,0.0,0.0,0,0.5348258706467661,0.0,0
2133,2133,543,752,0.0,0.24210006235312614,0.0,0.23333333333333334,0.2894736842105263,0.6361842155456543,0.6725658178329468,0,0.6401515007019043,0.8141414252194491,0.0,0.3181818181818182,0.0,0.1320754716981132,0.0,0.06839855680567693,0.0,0.0625,0.19565217391304346,0.5009472370147705,0.5508525371551514,0,0.6085185408592224,0.6853801357118707,0.0,0.10526315789473684,0.0,0.03225806451612903,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5666666626930237,0.6651852051417033,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.33333333333333337,0.6746031641960144,0.6746031641960144,0,0.6746031641960144,0.6761904954910278,0.0,0.0,0.0,0.0,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.04166666666666663,0.0,0
2134,2134,568,752,0.20412414523193154,0.21853668936906195,0.2,0.2153846153846154,0.3421052631578947,0.6015984416007996,0.6414386034011841,0,0.6753824055194855,0.7670782031836333,0.25,0.25925925925925924,0.1111111111111111,0.1206896551724138,0.0,0.24595492912420727,0.0,0.2222222222222222,0.26086956521739135,0.4807971119880676,0.5327174067497253,0,0.7061111181974411,0.8086419867144691,0.0,0.3888888888888889,0.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5,0.7222222089767456,0.8333333134651184,0,0.8333333134651184,0.7650793790817261,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.15740740740740744,0.0,0
2135,2135,569,752,0.20412414523193154,0.31127150873973364,0.2,0.3,0.26315789473684215,0.5815789699554443,0.6234210729598999,0,0.8446157947182655,0.8333333432674408,0.25,0.4090909090909091,0.1111111111111111,0.17647058823529413,0.0,0.17568209223157663,0.0,0.15873015873015872,0.23913043478260865,0.5119766592979431,0.5607789754867554,0,0.6575000137090683,0.7703703840573629,0.0,0.2777777777777778,0.0,0.08620689655172414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5,0.7361111044883728,0.8416666388511658,0,0.8416666388511658,0.7682539820671082,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.1620370370370371,0.0,0
2136,2136,581,752,0.0,0.260132990857236,0.0,0.23076923076923078,0.2894736842105263,0.565497100353241,0.6089473962783813,0,0.7706060409545898,0.8587301671504974,0.0,0.42857142857142855,0.0,0.13043478260869565,0.37499999999999994,0.44783429475148007,0.375,0.4470588235294118,0.5,0.6931772232055664,0.7238594889640808,0,0.720138892531395,0.8080808181654323,0.375,0.475,0.23076923076923078,0.2878787878787879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.41666666666666663,0.6746031641960144,0.8047618865966797,0,0.8047618865966797,0.7333333492279053,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.21759259259259256,0.0,0
2137,2137,618,752,0.0,0.1986798535597566,0.0,0.1935483870967742,0.368421052631579,0.6650717854499817,0.6985645890235901,0,0.7978354891141256,0.783333346247673,0.0,0.25,0.0,0.10714285714285714,0.0,0.14907119849998596,0.0,0.14285714285714285,0.23913043478260865,0.45125165581703186,0.5061264634132385,0,0.4816666692495346,0.6791111254692077,0.0,0.2,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.41428571939468384,0.41428571939468384,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.4722222089767456,0.4722222089767456,0,0.4722222089767456,0.5333333526338849,0.0,0.0,0.0,0.0,0.0,0.2279211529192759,0.0,0.2222222222222222,0.4444444444444444,0.5407407283782959,0.5407407283782959,0,0.5407407283782959,0.6787878925150092,0.0,0.2857142857142857,0.0,0.125,0,0.38888888888888884,0.0,0
2138,2138,653,752,0.0,0.24333213169614382,0.0,0.2222222222222222,0.23684210526315785,0.5402141809463501,0.586192786693573,0,0.7860930562019348,0.8125000111758709,0.0,0.375,0.0,0.125,0.0,0.26967994498529685,0.0,0.21428571428571427,0.17391304347826086,0.5480791330337524,0.6384633183479309,0,0.8622222244739532,0.8929292993112043,0.0,0.5454545454545454,0.0,0.12,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5666666626930237,0.6651852051417033,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6079365270478385,0.0,0.0,0.0,0.0,0.0,0.2519763153394848,0.0,0.25,0.4285714285714286,0.6761904954910278,0.6761904954910278,0,0.6761904954910278,0.6567901372909546,0.0,0.2857142857142857,0.0,0.14285714285714285,0,0.537037037037037,0.6666666666666667,0
2139,2139,675,752,0.18257418583505536,0.3106303720986978,0.18181818181818182,0.30985915492957744,0.26315789473684215,0.6769241690635681,0.7092317342758179,0,0.856333315372467,0.8168350277525006,0.2,0.3333333333333333,0.1,0.18333333333333332,0.0,0.08770580193070293,0.0,0.08450704225352113,0.23913043478260865,0.5881642699241638,0.6293478608131409,0,0.6118888974189758,0.6735042883799627,0.0,0.11538461538461539,0.0,0.04411764705882353,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5666666626930237,0.6651852051417033,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.6269841194152832,0.6269841194152832,0,0.6269841194152832,0.6936508119106293,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,0.0,0.375,0.5714285714285714,0.7071428298950195,0.7071428298950195,0,0.7071428298950195,0.7950617406103346,0.0,0.42857142857142855,0.0,0.23076923076923078,0,0.6388888888888888,0.0,0
2140,2140,677,752,0.0,0.20295302744752153,0.0,0.19672131147540983,0.23684210526315785,0.5355054140090942,0.5819548964500427,0,0.7128114302953085,0.7294686151587445,0.0,0.2608695652173913,0.0,0.10909090909090909,0.0,0.09325048082403138,0.0,0.08823529411764706,0.19565217391304346,0.4645272493362427,0.5180745124816895,0,0.4000000059604645,0.614492768826692,0.0,0.13043478260869565,0.0,0.046153846153846156,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5666666626930237,0.6651852051417033,0.0,0.16666666666666666,0.0,0.08,0.0,0.07142857142857142,0.0,0.07142857142857142,0.33333333333333337,0.6111111044883728,0.6111111044883728,0,0.6111111044883728,0.6333333509308952,0.0,0.07142857142857142,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07692307692307687,0.4256410300731659,0.4256410300731659,0,0.22380952537059784,0.29777778784434,0.0,0.0,0.0,0.0,0,0.6481481481481481,0.0,0
2141,2141,716,752,0.0,0.2539166875385041,0.0,0.2413793103448276,0.23684210526315785,0.5599040389060974,0.6039136648178101,0,0.7651515007019043,0.8322222322225571,0.0,0.35,0.0,0.13725490196078433,0.0,0.12091270835166862,0.0,0.12048192771084337,0.30434782608695654,0.5467793941497803,0.5921014547348022,0,0.6258276658398765,0.6982456320210507,0.0,0.13157894736842105,0.0,0.0641025641025641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5833333333333333,0.6944444179534912,0.8166666626930237,0,0.8166666626930237,0.7968254089355469,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.8287037037037037,0.0,0
2142,2142,722,752,0.0,0.13497638119975428,0.0,0.11764705882352941,0.1842105263157895,0.5738968849182129,0.6165071725845337,0,0.7316666543483734,0.8017094135284424,0.0,0.23076923076923078,0.0,0.0625,0.37499999999999994,0.42222222222222217,0.375,0.4222222222222222,0.5,0.6533419489860535,0.6880077719688416,0,0.7127083353698254,0.7940740836991205,0.375,0.4222222222222222,0.23076923076923078,0.2676056338028169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.6666666666666667,0.7777777910232544,0.8666666746139526,0,0.8666666746139526,0.8222222328186035,0.0,0.5,0.0,0.3333333333333333,0.0,0.1951800145897066,0.0,0.18181818181818182,0.23076923076923073,0.6102564334869385,0.6102564334869385,0,0.6102564334869385,0.5777777910232544,0.0,0.2857142857142857,0.0,0.1,0,0.8564814814814815,0.0,0
2143,2143,732,752,0.14433756729740646,0.16390251702679648,0.14285714285714285,0.16279069767441862,0.27083333333333337,0.6137539148330688,0.652378499507904,0,0.6587166301906109,0.7395555710792542,0.16666666666666666,0.18421052631578946,0.07692307692307693,0.08860759493670886,0.35355339059327373,0.4370415209168243,0.35294117647058826,0.4367816091954023,0.5217391304347826,0.6610605716705322,0.694954514503479,0,0.6820987727906969,0.8459259351094564,0.375,0.4523809523809524,0.21428571428571427,0.27941176470588236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5,0.6746031641960144,0.8047618865966797,0,0.8047618865966797,0.761904776096344,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.9074074074074074,0.33333333333333337,0
2144,2144,752,752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
2145,2145,755,752,0.0,0.2931977358041869,0.0,0.2641509433962264,0.3157894736842105,0.590663731098175,0.672531008720398,0,0.8207070529460907,0.8518518606821696,0.0,0.4666666666666667,0.0,0.15217391304347827,0.0,0.21081851067789195,0.0,0.19047619047619047,0.23913043478260865,0.4807971119880676,0.5327174067497253,0,0.5450000017881393,0.7827160623338487,0.0,0.3333333333333333,0.0,0.10526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35714285714285715,0.0,0.35714285714285715,0.5833333333333333,0.7222222089767456,0.8333333134651184,0,0.8333333134651184,0.7253968332495008,0.0,0.35714285714285715,0.0,0.21739130434782608,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.9863013698630136,0.6666666666666667,0
2146,2146,787,752,0.2886751345948129,0.26995276239950855,0.25,0.23529411764705882,0.23684210526315785,0.604266345500946,0.6438397169113159,0,0.8631817996501923,0.8461538553237915,0.5,0.46153846153846156,0.14285714285714285,0.13333333333333333,0.13363062095621217,0.23354968324845687,0.13333333333333333,0.23076923076923078,0.30434782608695654,0.6002025604248047,0.6801620721817017,0,0.5809523888996669,0.7602693745584199,0.14285714285714285,0.2727272727272727,0.07142857142857142,0.13043478260869565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35714285714285715,0.0,0.35714285714285715,0.5,0.7222222089767456,0.8333333134651184,0,0.8333333134651184,0.7761904895305634,0.0,0.35714285714285715,0.0,0.21739130434782608,0.0,0.3779644730092272,0.0,0.375,0.5714285714285714,0.7071428298950195,0.7071428298950195,0,0.7071428298950195,0.7950617406103346,0.0,0.42857142857142855,0.0,0.23076923076923078,0,0.8605577689243028,0.33333333333333337,0
2147,2147,803,752,0.0,0.260132990857236,0.0,0.23076923076923078,0.2894736842105263,0.6141679883003235,0.6527512073516846,0,0.7833333313465118,0.8587301671504974,0.0,0.42857142857142855,0.0,0.13043478260869565,0.2886751345948129,0.3323514951671938,0.2857142857142857,0.3291139240506329,0.3695652173913043,0.6916940808296204,0.7533552646636963,0,0.6861111124356588,0.8277777880430222,0.3333333333333333,0.38235294117647056,0.16666666666666666,0.19696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.41666666666666663,0.7592592835426331,0.8555555939674377,0,0.8555555939674377,0.7349206507205963,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.6000000238418579,0.6000000238418579,0,0.7366666495800018,0.6185185379452176,0.0,0.0,0.0,0.0,0,0.8059701492537313,0.33333333333333337,0
2148,2148,811,752,0.0,0.3244428422615251,0.0,0.2962962962962963,0.2894736842105263,0.5402141809463501,0.586192786693573,0,0.7860930562019348,0.8444444537162781,0.0,0.5,0.0,0.17391304347826086,0.0,0.23939494881986925,0.0,0.21875,0.26086956521739135,0.5075176358222961,0.5567658543586731,0,0.6047222167253494,0.8070175553622999,0.0,0.3684210526315789,0.0,0.12280701754385964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35714285714285715,0.0,0.35714285714285715,0.5,0.6111111044883728,0.7666666507720947,0,0.7666666507720947,0.7761904895305634,0.0,0.35714285714285715,0.0,0.21739130434782608,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.782608695652174,0.6666666666666667,0
2149,2149,842,752,0.18257418583505536,0.2108663315950723,0.18181818181818182,0.208955223880597,0.3157894736842105,0.6390188336372375,0.6751169562339783,0,0.6763636350631714,0.7701149562309528,0.2,0.2413793103448276,0.1,0.11666666666666667,0.0,0.2051956704170308,0.0,0.1875,0.23913043478260865,0.5018755197525024,0.5516879558563232,0,0.5387499928474426,0.7391812989586278,0.0,0.3157894736842105,0.0,0.10344827586206896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5,0.6746031641960144,0.8047618865966797,0,0.8047618865966797,0.7666666805744171,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333337,0.0,0.0,0,0.24166665971279144,0.31904762983322144,0.0,0.0,0.0,0.0,0,0.7035830618892508,0.0,0
2150,2150,843,752,0.2886751345948129,0.260132990857236,0.25,0.23076923076923078,0.21052631578947367,0.4939431846141815,0.5445488691329956,0,0.7551948130130768,0.8253968358039856,0.5,0.42857142857142855,0.14285714285714285,0.13043478260869565,0.0,0.17568209223157663,0.0,0.15873015873015872,0.23913043478260865,0.5209980010986328,0.5688982009887695,0,0.6575000137090683,0.7753086553679572,0.0,0.2777777777777778,0.0,0.08620689655172414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.41666666666666663,0.7361111044883728,0.8416666388511658,0,0.8416666388511658,0.7333333492279053,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.6911111235618591,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.7012987012987013,0.0,0
2151,2151,879,752,0.0,0.26995276239950855,0.0,0.23529411764705882,0.26315789473684215,0.5907496213912964,0.6316746473312378,0,0.7999999821186066,0.8940171003341675,0.0,0.46153846153846156,0.0,0.13333333333333333,0.0,0.17568209223157663,0.0,0.15873015873015872,0.21739130434782605,0.4807971119880676,0.5327174067497253,0,0.5186111181974411,0.7716049518850114,0.0,0.2777777777777778,0.0,0.08620689655172414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.35714285714285715,0.0,0.35714285714285715,0.5833333333333333,0.855555534362793,0.9133332967758179,0,0.9133332967758179,0.7793650925159454,0.0,0.35714285714285715,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.1428571428571429,0.39523810148239136,0.39523810148239136,0,0.39523810148239136,0.5234568052821689,0.0,0.0,0.0,0.0,0,0.6260869565217391,0.0,0
