,_id,ltable_id,rtable_id,name_name_cos_dlm_dc0_dlm_dc0,name_name_cos_qgm_3_qgm_3,name_name_dice_dlm_dc0_dlm_dc0,name_name_dice_qgm_3_qgm_3,name_name_lev_sim,name_name_jar,name_name_jwn,name_name_exm,name_name_mel_dlm_dc0_dlm_dc0,name_name_mel_qgm_3_qgm_3,name_name_overlap_coeff_dlm_dc0_dlm_dc0,name_name_overlap_coeff_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,name_name_jac_qgm_3_qgm_3,addr_addr_cos_dlm_dc0_dlm_dc0,addr_addr_cos_qgm_3_qgm_3,addr_addr_dice_dlm_dc0_dlm_dc0,addr_addr_dice_qgm_3_qgm_3,addr_addr_lev_sim,addr_addr_jar,addr_addr_jwn,addr_addr_exm,addr_addr_mel_dlm_dc0_dlm_dc0,addr_addr_mel_qgm_3_qgm_3,addr_addr_overlap_coeff_dlm_dc0_dlm_dc0,addr_addr_overlap_coeff_qgm_3_qgm_3,addr_addr_jac_dlm_dc0_dlm_dc0,addr_addr_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_cos_qgm_3_qgm_3,city_city_dice_dlm_dc0_dlm_dc0,city_city_dice_qgm_3_qgm_3,city_city_lev_sim,city_city_jar,city_city_jwn,city_city_exm,city_city_mel_dlm_dc0_dlm_dc0,city_city_mel_qgm_3_qgm_3,city_city_overlap_coeff_dlm_dc0_dlm_dc0,city_city_overlap_coeff_qgm_3_qgm_3,city_city_jac_dlm_dc0_dlm_dc0,city_city_jac_qgm_3_qgm_3,phone_phone_cos_qgm_2_qgm_2,phone_phone_cos_qgm_3_qgm_3,phone_phone_dice_qgm_2_qgm_2,phone_phone_dice_qgm_3_qgm_3,phone_phone_lev_sim,phone_phone_jar,phone_phone_jwn,phone_phone_exm,phone_phone_mel_qgm_2_qgm_2,phone_phone_mel_qgm_3_qgm_3,phone_phone_overlap_coeff_qgm_2_qgm_2,phone_phone_overlap_coeff_qgm_3_qgm_3,phone_phone_jac_qgm_2_qgm_2,phone_phone_jac_qgm_3_qgm_3,type_type_cos_dlm_dc0_dlm_dc0,type_type_cos_qgm_3_qgm_3,type_type_dice_dlm_dc0_dlm_dc0,type_type_dice_qgm_3_qgm_3,type_type_lev_sim,type_type_jar,type_type_jwn,type_type_exm,type_type_mel_dlm_dc0_dlm_dc0,type_type_mel_qgm_3_qgm_3,type_type_overlap_coeff_dlm_dc0_dlm_dc0,type_type_overlap_coeff_qgm_3_qgm_3,type_type_jac_dlm_dc0_dlm_dc0,type_type_jac_qgm_3_qgm_3,class_class_exm,class_class_anm,class_class_lev_sim,gold
1374,1374,147,181,0.31622776601683794,0.4795122238161564,0.2857142857142857,0.4642857142857143,0.3939393939393939,0.6013138890266418,0.6411824822425842,0,0.5356428623199463,0.7104762026241848,0.5,0.6190476190476191,0.16666666666666666,0.3023255813953488,0.0,0.20851441405707477,0.0,0.20512820512820512,0.38095238095238093,0.6634920835494995,0.6971428990364075,0,0.7231481671333313,0.7541666813194752,0.0,0.25,0.0,0.11428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3202563076101743,0.2857142857142857,0.32,0.2857142857142857,0.5,0.6944444179534912,0.8166666626930237,0,0.7307692536940942,0.7476190626621246,0.3333333333333333,0.2857142857142857,0.19047619047619047,0.16666666666666666,0.0,0.0,0.0,0.0,0.23076923076923073,0.485897421836853,0.485897421836853,0,0.485897421836853,0.5985185384750367,0.0,0.0,0.0,0.0,0,0.951048951048951,0.0,0
1375,1375,181,181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1376,1376,182,182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1377,1377,24,183,0.0,0.4342995181076896,0.0,0.43333333333333335,0.43333333333333335,0.6786324977874756,0.7107692360877991,0,0.7358705997467041,0.8111111181122916,0.0,0.4642857142857143,0.0,0.2765957446808511,0.0,0.17407765595569785,0.0,0.17391304347826086,0.2727272727272727,0.6227272748947144,0.6604545712471008,0,0.591693123181661,0.6353535516695543,0.0,0.18181818181818182,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0,0.0,0.7500000149011612,0.0,0.0,0.0,0.0,0.15384615384615385,0.07142857142857142,0.15384615384615385,0.07142857142857142,0.25,0.5555555820465088,0.5555555820465088,0,0.6871795195799607,0.6777777969837189,0.15384615384615385,0.07142857142857142,0.08333333333333333,0.037037037037037035,0.0,0.11785113019775793,0.0,0.11764705882352941,0.1875,0.4900793731212616,0.5410714149475098,0,0.49841268360614777,0.5166666805744171,0.0,0.125,0.0,0.0625,0,0.7768479776847977,0.33333333333333337,0
1378,1378,41,183,0.3999999999999999,0.31249999999999994,0.4,0.3125,0.29032258064516125,0.6539426445960999,0.6885483860969543,0,0.7991666734218598,0.8235690340851293,0.4,0.3125,0.25,0.18518518518518517,0.0,0.1276884796138123,0.0,0.1276595744680851,0.2272727272727273,0.5945165753364563,0.6350648999214172,0,0.5508928596973419,0.6299517076948414,0.0,0.13043478260869565,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0,0.0,0.7500000149011612,0.0,0.0,0.0,0.0,0.2307692307692308,0.0,0.23076923076923078,0.0,0.25,0.4722222089767456,0.4722222089767456,0,0.7076923342851492,0.6761904954910278,0.23076923076923078,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.125,0.4583333432674408,0.4583333432674408,0,0.49074074625968933,0.6666666865348816,0.0,0.0,0.0,0.0,0,0.800557880055788,0.0,0
1379,1379,100,183,0.31622776601683794,0.2834733547569204,0.2857142857142857,0.2608695652173913,0.33333333333333337,0.5888888835906982,0.6299999952316284,0,0.7869047522544861,0.8285714387893677,0.5,0.42857142857142855,0.16666666666666666,0.15,0.0,0.10540925533894598,0.0,0.10256410256410256,0.2727272727272727,0.641258716583252,0.6771328449249268,0,0.5305555760860443,0.7200000166893006,0.0,0.13333333333333333,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.06666666666666665,0.4317460358142853,0.4317460358142853,0,0.2857142885526021,0.43398694431080537,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.7153846529813913,0.6777777969837189,0.07692307692307693,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.125,0.3035714328289032,0.3035714328289032,0,0.4365079402923584,0.5012345843844943,0.0,0.0,0.0,0.0,0,0.8828451882845189,0.0,0
1380,1380,116,183,0.0,0.4054653794259671,0.0,0.4,0.43333333333333335,0.7136321067810059,0.7422689199447632,0,0.7992424368858337,0.8502415548200193,0.0,0.4782608695652174,0.0,0.25,0.0,0.14433756729740646,0.0,0.14285714285714285,0.2727272727272727,0.5831229090690613,0.6248106360435486,0,0.6129629711310068,0.6481481624974145,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.06666666666666665,0.4317460358142853,0.4317460358142853,0,0.2857142885526021,0.43398694431080537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5444444417953491,0.5444444417953491,0,0.6897436288686899,0.6476190686225891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5416666865348816,0.5416666865348816,0,0.5740740895271301,0.6518518726030985,0.0,0.0,0.0,0.0,0,0.905160390516039,0.0,0
1381,1381,123,183,0.0,0.4195731958391368,0.0,0.41935483870967744,0.3666666666666667,0.7373015880584717,0.7635714411735535,0,0.7393097678820292,0.8518518606821696,0.0,0.43333333333333335,0.0,0.2653061224489796,0.0,0.14433756729740646,0.0,0.14285714285714285,0.31818181818181823,0.6265151500701904,0.6638636589050293,0,0.5208333432674408,0.6901234719488356,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.18181818181818177,0.45598846673965454,0.45598846673965454,0,0.4503968209028244,0.6102564334869385,0.0,0.0,0.0,0.0,0.2307692307692308,0.14285714285714285,0.23076923076923078,0.14285714285714285,0.33333333333333337,0.7361111044883728,0.762499988079071,0,0.7641025965030377,0.6952381134033203,0.23076923076923078,0.14285714285714285,0.13043478260869565,0.07692307692307693,0.0,0.15811388300841897,0.0,0.15789473684210525,0.2777777777777778,0.6268518567085266,0.6641666889190674,0,0.6348809897899628,0.7133333504199981,0.0,0.16666666666666666,0.0,0.08571428571428572,0,0.9149232914923291,0.0,0
1382,1382,136,183,0.0,0.51604684654214,0.0,0.509090909090909,0.5666666666666667,0.7634920477867126,0.7871428728103638,0,0.7845599055290222,0.8743961427522742,0.0,0.6086956521739131,0.0,0.34146341463414637,0.0,0.11572751247156893,0.0,0.11538461538461539,0.2592592592592593,0.6138737797737122,0.6524863839149475,0,0.6729166805744171,0.6597701331664776,0.0,0.125,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.18181818181818177,0.45598846673965454,0.45598846673965454,0,0.4503968209028244,0.6102564334869385,0.0,0.0,0.0,0.0,0.15384615384615385,0.07142857142857142,0.15384615384615385,0.07142857142857142,0.25,0.6746031641960144,0.7071428298950195,0,0.7410256770940927,0.6682539880275726,0.15384615384615385,0.07142857142857142,0.08333333333333333,0.037037037037037035,0.0,0.0,0.0,0.0,0.1875,0.523809552192688,0.523809552192688,0,0.6719576716423035,0.7012345857090421,0.0,0.0,0.0,0.0,0,0.9330543933054394,0.0,0
1383,1383,148,183,0.0,0.48536267169707553,0.0,0.4827586206896552,0.5333333333333333,0.6833333373069763,0.7150000333786011,0,0.838131308555603,0.8675213754177094,0.0,0.5384615384615384,0.0,0.3181818181818182,0.0,0.08512565307587487,0.0,0.0851063829787234,0.18181818181818177,0.5836941003799438,0.6253246665000916,0,0.550000011920929,0.6077294842056606,0.0,0.08695652173913043,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.25,0.6111111044883728,0.6111111044883728,0,0.7384615723903363,0.6777777969837189,0.15384615384615385,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0625,0.47275641560554504,0.47275641560554504,0,0.5213675498962402,0.40740741888682047,0.0,0.0,0.0,0.0,0,0.9497907949790795,0.0,0
1384,1384,156,183,0.0,0.3633610463437158,0.0,0.3611111111111111,0.3421052631578947,0.6457157135009766,0.681144118309021,0,0.6932058706879616,0.7866666793823243,0.0,0.40625,0.0,0.22033898305084745,0.0,0.08164965809277261,0.0,0.08163265306122448,0.21739130434782605,0.6161447167396545,0.6545302271842957,0,0.5515277907252312,0.6711111307144165,0.0,0.08333333333333333,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.15384615384615385,0.07142857142857142,0.15384615384615385,0.07142857142857142,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.7358974676865798,0.6761904954910278,0.15384615384615385,0.07142857142857142,0.08333333333333333,0.037037037037037035,0.0,0.0,0.0,0.0,0.0625,0.47275641560554504,0.47275641560554504,0,0.5213675498962402,0.40740741888682047,0.0,0.0,0.0,0.0,0,0.9609483960948396,0.0,0
1385,1385,177,183,0.0,0.4145780987944249,0.0,0.4074074074074074,0.5,0.7271241545677185,0.7544117569923401,0,0.8596591055393219,0.8535353622653268,0.0,0.5,0.0,0.2558139534883721,0.25,0.2553769592276246,0.25,0.2553191489361702,0.31818181818181823,0.6222943663597107,0.6600649356842041,0,0.6727380976080894,0.6618357611739117,0.25,0.2608695652173913,0.14285714285714285,0.14634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.25,0.6111111044883728,0.6111111044883728,0,0.7153846529813913,0.6507936716079712,0.07692307692307693,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.1875,0.6027777791023254,0.6027777791023254,0,0.699999988079071,0.6888889074325562,0.0,0.0,0.0,0.0,0,0.9902370990237099,0.6666666666666667,0
1386,1386,183,183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1387,1387,185,183,0.0,0.381356384904845,0.0,0.3793103448275862,0.4666666666666667,0.6406862735748291,0.6766176223754883,0,0.6763467987378439,0.8042735159397125,0.0,0.4230769230769231,0.0,0.23404255319148937,0.0,0.2041241452319315,0.0,0.20408163265306123,0.26086956521739135,0.6057312488555908,0.6451581120491028,0,0.625879630446434,0.7146666836738587,0.0,0.20833333333333334,0.0,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.579365074634552,0.579365074634552,0,0.6923077335724463,0.6333333551883698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.4722222089767456,0.4722222089767456,0,0.5555555820465088,0.722222238779068,0.0,0.0,0.0,0.0,0,0.9972183588317107,0.6666666666666667,0
1388,1388,196,183,0.0,0.361092690364237,0.0,0.36065573770491804,0.4,0.6562053561210632,0.6905848383903503,0,0.7393097678820292,0.8237547997770638,0.0,0.3793103448275862,0.0,0.22,0.0,0.1276884796138123,0.0,0.1276595744680851,0.2727272727272727,0.6222943663597107,0.6600649356842041,0,0.5688889026641846,0.6608695828396342,0.0,0.13043478260869565,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.06666666666666665,0.3063492178916931,0.3063492178916931,0,0.47976189851760864,0.46666668443118825,0.0,0.0,0.0,0.0,0.3202563076101743,0.21428571428571427,0.32,0.21428571428571427,0.5,0.6746031641960144,0.6746031641960144,0,0.8128205400246841,0.7888889014720917,0.3333333333333333,0.21428571428571427,0.19047619047619047,0.12,0.0,0.06804138174397717,0.0,0.06666666666666667,0.1875,0.5472221970558167,0.5472221970558167,0,0.5518518686294556,0.6888889074325562,0.0,0.08333333333333333,0.0,0.034482758620689655,0,0.9821917808219178,0.33333333333333337,0
1389,1389,197,183,0.0,0.4195731958391368,0.0,0.41935483870967744,0.3666666666666667,0.6436507701873779,0.6792857050895691,0,0.7022727330525717,0.8222222328186035,0.0,0.43333333333333335,0.0,0.2653061224489796,0.0,0.1404878717372541,0.0,0.13953488372093023,0.2727272727272727,0.5720934867858887,0.6148841381072998,0,0.648888905843099,0.7052631754624216,0.0,0.15789473684210525,0.0,0.075,0.0,0.0,0.0,0.0,0.06666666666666665,0.3063492178916931,0.3063492178916931,0,0.47976189851760864,0.46666668443118825,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.16666666666666663,0.4722222089767456,0.4722222089767456,0,0.6102564426568838,0.6222222404820579,0.07692307692307693,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.1875,0.6089285612106323,0.6089285612106323,0,0.5396825671195984,0.6790123648113675,0.0,0.0,0.0,0.0,0,0.9808481532147743,0.33333333333333337,0
1390,1390,207,183,0.0,0.35856858280031806,0.0,0.3582089552238806,0.303030303030303,0.651803731918335,0.6866233348846436,0,0.6690656542778015,0.7758730292320252,0.0,0.375,0.0,0.21818181818181817,0.0,0.14433756729740646,0.0,0.14285714285714285,0.2727272727272727,0.5460858345031738,0.5914772748947144,0,0.5842592716217041,0.6432098944981893,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.06666666666666665,0.3063492178916931,0.3063492178916931,0,0.47976189851760864,0.46666668443118825,0.0,0.0,0.0,0.0,0.16012815380508716,0.0,0.16,0.0,0.16666666666666663,0.5555555820465088,0.5555555820465088,0,0.7435897817978492,0.7142857313156128,0.16666666666666666,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.25,0.5694444179534912,0.5694444179534912,0,0.7037037014961243,0.6686868830160662,0.0,0.0,0.0,0.0,0,0.9676113360323887,0.33333333333333337,0
1391,1391,254,183,0.22360679774997896,0.18844459036110225,0.2222222222222222,0.18518518518518517,0.30000000000000004,0.5944444537162781,0.6349999904632568,0,0.7929563522338867,0.7626262740655378,0.25,0.22727272727272727,0.125,0.10204081632653061,0.0,0.14433756729740646,0.0,0.14285714285714285,0.31818181818181823,0.5795454382896423,0.6215909123420715,0,0.4833333492279053,0.6456790268421173,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.06666666666666665,0.4317460358142853,0.4317460358142853,0,0.2857142885526021,0.43398694431080537,0.0,0.0,0.0,0.0,0.08006407690254358,0.0,0.08,0.0,0.16666666666666663,0.3888888955116272,0.3888888955116272,0,0.7102564435738784,0.644444465637207,0.08333333333333333,0.0,0.041666666666666664,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.04881450488145045,0.0,0
1392,1392,295,183,0.0,0.5276448530110863,0.0,0.5185185185185185,0.5666666666666667,0.7222222089767456,0.75,0,0.8361471891403198,0.8909090974114158,0.0,0.6363636363636364,0.0,0.35,0.0,0.16666666666666669,0.0,0.16666666666666666,0.18181818181818177,0.5858585834503174,0.6272727251052856,0,0.6219444498419762,0.6916666825612386,0.0,0.16666666666666666,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.5555555820465088,0.5555555820465088,0,0.6897436288686899,0.6301587522029877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.37563130259513855,0.37563130259513855,0,0.4191919267177582,0.4786324959534865,0.0,0.0,0.0,0.0,0,0.10599721059972111,0.33333333333333337,0
1393,1393,298,183,0.0,0.38890872965260115,0.0,0.38596491228070173,0.43333333333333335,0.572739839553833,0.6154658794403076,0,0.7420454621315002,0.8106666779518128,0.0,0.44,0.0,0.2391304347826087,0.0,0.13055824196677338,0.0,0.13043478260869565,0.18181818181818177,0.5515151619911194,0.5963636636734009,0,0.550555557012558,0.604040422222831,0.0,0.13636363636363635,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.5444444417953491,0.5444444417953491,0,0.6897436288686899,0.644444465637207,0.0,0.0,0.0,0.0,0.4999999999999999,0.47140452079103173,0.5,0.47058823529411764,0.625,0.8134920597076416,0.8321428298950195,0,0.8148809671401978,0.8222222328186035,0.5,0.5,0.3333333333333333,0.3076923076923077,0,0.11018131101813111,0.33333333333333337,0
1394,1394,310,183,0.0,0.37422759959187435,0.0,0.3728813559322034,0.4,0.5920261144638062,0.6328235268592834,0,0.8067210614681244,0.788477376655296,0.0,0.4074074074074074,0.0,0.22916666666666666,0.0,0.1336306209562122,0.0,0.13333333333333333,0.2727272727272727,0.5905546545982361,0.631499171257019,0,0.5719135800997416,0.6539682717550368,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4962963130739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.5444444417953491,0.5444444417953491,0,0.6923077335724463,0.6190476417541504,0.0,0.0,0.0,0.0,0.0,0.15811388300841897,0.0,0.15789473684210525,0.2777777777777778,0.6268518567085266,0.6641666889190674,0,0.6348809897899628,0.7133333504199981,0.0,0.16666666666666666,0.0,0.08571428571428572,0,0.12691771269177132,0.33333333333333337,0
1395,1395,184,184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1396,1396,24,185,0.33333333333333337,0.48181205582971576,0.3333333333333333,0.48148148148148145,0.5384615384615384,0.6773504018783569,0.7096153497695923,0,0.6457672019799551,0.8150793761014938,0.3333333333333333,0.5,0.2,0.3170731707317073,0.0,0.08528028654224416,0.0,0.0851063829787234,0.26086956521739135,0.6115942001342773,0.6504347920417786,0,0.6031040747960409,0.6383838572285392,0.0,0.09090909090909091,0.0,0.044444444444444446,0.0,0.16666666666666666,0.0,0.15384615384615385,0.2857142857142857,0.5952380895614624,0.5952380895614624,0,0.5952380895614624,0.861111119389534,0.0,0.25,0.0,0.08333333333333333,0.07692307692307693,0.0,0.07692307692307693,0.0,0.16666666666666663,0.5,0.5,0,0.7179487576851478,0.6650793850421906,0.07692307692307693,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.4920634925365448,0.4920634925365448,0,0.440476194024086,0.4861111268401146,0.0,0.0,0.0,0.0,0,0.7746870653685675,0.0,0
1397,1397,60,185,0.23570226039551587,0.20935201159410272,0.2222222222222222,0.2028985507246377,0.36585365853658536,0.6528745889663696,0.6875871419906616,0,0.6588453948497772,0.7209302491919939,0.3333333333333333,0.2692307692307692,0.125,0.11290322580645161,0.0,0.08528028654224416,0.0,0.0851063829787234,0.21739130434782605,0.623913049697876,0.6615217328071594,0,0.46080026030540466,0.671717191284353,0.0,0.09090909090909091,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.06666666666666665,0.40317460894584656,0.40317460894584656,0,0.2182539701461792,0.3986928252612843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.47777777910232544,0.47777777910232544,0,0.5871795232479389,0.5761904971940177,0.0,0.0,0.0,0.0,0.0,0.09805806756909201,0.0,0.09523809523809523,0.09090909090909094,0.5050504803657532,0.5050504803657532,0,0.5050504803657532,0.5128205281037551,0.0,0.125,0.0,0.05,0,0.8247566063977747,0.0,0
1398,1398,66,185,0.0,0.24656448378672144,0.0,0.24561403508771928,0.2068965517241379,0.6029693484306335,0.6426724195480347,0,0.6230880245566368,0.7154122014199534,0.0,0.2692307692307692,0.0,0.14,0.0,0.08528028654224416,0.0,0.0851063829787234,0.21739130434782605,0.5961352586746216,0.6365217566490173,0,0.49839507540067035,0.6424242637374185,0.0,0.09090909090909091,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.2941176470588235,0.6811391115188599,0.6811391115188599,0,0.5539682507514954,0.6350877347745394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.6944444179534912,0.6944444179534912,0,0.6923077335724463,0.6190476417541504,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.8331015299026425,0.33333333333333337,0
1399,1399,69,185,0.0,0.2508726030021272,0.0,0.25,0.16666666666666663,0.5888888835906982,0.6299999952316284,0,0.6932178934415182,0.7646464786746285,0.0,0.2727272727272727,0.0,0.14285714285714285,0.0,0.09428090415820635,0.0,0.09302325581395349,0.26086956521739135,0.6199275255203247,0.6579347848892212,0,0.5353703697522482,0.6814815004666647,0.0,0.1111111111111111,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.06666666666666665,0.40317460894584656,0.40317460894584656,0,0.14920635024706522,0.3307189660913804,0.0,0.0,0.0,0.0,0.08006407690254358,0.0,0.08,0.0,0.33333333333333337,0.6944444179534912,0.6944444179534912,0,0.7230769670926608,0.6873016059398651,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4138889014720917,0.0,0.0,0.0,0.0,0,0.8372739916550764,0.0,0
1400,1400,104,185,0.0,0.2307692307692308,0.0,0.23076923076923078,0.31999999999999995,0.6855555772781372,0.7170000076293945,0,0.7261363714933395,0.7662551579652009,0.0,0.23076923076923078,0.0,0.13043478260869565,0.0,0.1,0.0,0.0975609756097561,0.30434782608695654,0.5980848670005798,0.6382763981819153,0,0.7173148095607758,0.7013889066874981,0.0,0.125,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.511904776096344,0.511904776096344,0,0.511904776096344,0.4666666805744171,0.0,0.0,0.0,0.0,0.2307692307692308,0.07142857142857142,0.23076923076923078,0.07142857142857142,0.41666666666666663,0.6666666865348816,0.6666666865348816,0,0.7641025965030377,0.7285714447498322,0.23076923076923078,0.07142857142857142,0.13043478260869565,0.037037037037037035,0.0,0.09805806756909201,0.0,0.09523809523809523,0.09090909090909094,0.5050504803657532,0.5050504803657532,0,0.5050504803657532,0.5128205281037551,0.0,0.125,0.0,0.05,0,0.885952712100139,0.0,0
1401,1401,108,185,0.0,0.2508726030021272,0.0,0.25,0.16666666666666663,0.6182539463043213,0.6564285755157471,0,0.6991341908772787,0.7878788005221974,0.0,0.2727272727272727,0.0,0.14285714285714285,0.0,0.0917662935482247,0.0,0.09090909090909091,0.30434782608695654,0.6175308227539062,0.6557777523994446,0,0.5355555564165115,0.6865497262854325,0.0,0.10526315789473684,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.06666666666666665,0.40317460894584656,0.40317460894584656,0,0.14920635024706522,0.3307189660913804,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.25,0.47777777910232544,0.47777777910232544,0,0.6102564426568838,0.6111111300332206,0.07692307692307693,0.0,0.04,0.0,0.0,0.09805806756909201,0.0,0.09523809523809523,0.09090909090909094,0.5050504803657532,0.5050504803657532,0,0.5050504803657532,0.5128205281037551,0.0,0.125,0.0,0.05,0,0.8915159944367177,0.0,0
